country,hhid,grappe,menage,vague,logem,mur,toit,sol,eauboi_ss,eauboi_sp,elec_ac,elec_ur,elec_ua,ordure,toilet,eva_toi,eva_eau,year,tv,fer,frigo,cuisin,ordin,decod,car,superf,grosrum,petitrum,porc,lapin,volail,sh_id_demo,sh_co_natu,sh_co_eco,sh_id_eco,sh_co_vio,sh_co_oth
NER,207,2,7,2,Autre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,0,2,0,0,0,Non,Non,Non,Oui,Non,Non
NER,209,2,9,2,Autre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Non,Non,Non
NER,210,2,10,2,Autre,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Oui,Oui,Non,Non
NER,211,2,11,2,Proprietaire titre,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,213,2,13,2,Proprietaire titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Oui,Non,Non
NER,216,2,16,2,Proprietaire titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Oui,Non,Non,Non
NER,219,2,19,2,Proprietaire titre,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,0,10,0,0,0,Oui,Non,Oui,Non,Non,Non
NER,226,2,26,2,Proprietaire titre,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,10,0,0,0,0,Non,Non,Oui,Non,Non,Non
NER,303,3,3,1,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,0,6,0,0,5,Non,Oui,Non,Non,Non,Non
NER,304,3,4,1,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,1,34,0,0,0,Non,Oui,Non,Non,Non,Non
NER,305,3,5,1,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,6,26,0,0,0,Non,Oui,Oui,Non,Non,Non
NER,307,3,7,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,0,10,0,0,0,Non,Oui,Non,Non,Non,Non
NER,308,3,8,1,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,2,13,0,0,0,Non,Non,Non,Non,Non,Non
NER,309,3,9,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,2,13,0,0,0,Oui,Non,Oui,Non,Non,Non
NER,311,3,11,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,6,37,0,0,0,Non,Non,Non,Non,Non,Non
NER,312,3,12,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,1,15,0,0,0,Non,Non,Oui,Non,Non,Non
NER,315,3,15,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,0,7,0,0,0,Non,Oui,Non,Non,Non,Non
NER,317,3,17,1,Proprietaire sans titre,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,4,11,0,0,0,Oui,Oui,Non,Non,Non,Non
NER,324,3,24,1,Proprietaire sans titre,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,3,9,0,0,0,Non,Oui,Non,Non,Non,Non
NER,328,3,28,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,4,10,0,0,0,Non,Non,Oui,Oui,Non,Non
NER,403,4,3,2,Autre,Oui,Oui,Non,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Non,2021,Oui,Non,Non,Non,Non,Oui,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,408,4,8,2,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Non,Non,Non
NER,409,4,9,2,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,1,0,0,0,0,Non,Non,Non,Oui,Non,Non
NER,411,4,11,2,Locataire,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Oui,Non,Non,Non,Non
NER,412,4,12,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Oui,Non,Non,Non,Non,Non,Oui,,,,,,,Non,Non,Non,Oui,Non,Non
NER,413,4,13,2,Autre,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Oui,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Oui,Non,Non,Non,Non
NER,414,4,14,2,Locataire,Oui,Non,Oui,Non,Non,Non,Oui,Non,Oui,Oui,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Oui,Non,Non
NER,415,4,15,2,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Oui,Non,Oui,Non,Non,Non,Non,,0,0,0,0,20,Non,Oui,Non,Non,Non,Non
NER,417,4,17,2,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Oui,2021,Non,Non,Non,Non,Non,Non,Oui,,,,,,,Non,Non,Non,Oui,Non,Non
NER,418,4,18,2,Locataire,Oui,Non,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,1,0,0,0,8,Oui,Non,Non,Non,Non,Non
NER,420,4,20,2,Locataire,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,2021,Oui,Non,Non,Non,Non,Oui,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,422,4,22,2,Autre,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,501,5,1,1,Proprietaire titre,Non,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,0,5,0,0,0,Non,Non,Non,Non,Oui,Non
NER,502,5,2,1,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,503,5,3,1,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Oui,Non,Oui,Non,Non,Non,Oui,,,,,,,Non,Non,Non,Non,Non,Non
NER,505,5,5,1,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Non,Non,Non,Oui,Oui,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,506,5,6,1,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Non,Non,Non
NER,507,5,7,1,Proprietaire titre,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Oui,Non,Non,Non
NER,508,5,8,1,Locataire,Oui,Non,Oui,Oui,Oui,Non,Non,Non,Oui,Oui,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,1,1,0,0,2,Non,Non,Non,Non,Non,Non
NER,509,5,9,1,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Oui,Non,Oui,Non,Non,Non,Non,,,,,,,Non,Non,Oui,Non,Non,Non
NER,510,5,10,1,Autre,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Non,Non,Non
NER,511,5,11,1,Proprietaire titre,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Oui,Non,Oui,Oui,Non,Oui,Non,,0,2,0,0,0,Non,Non,Oui,Non,Non,Non
NER,512,5,12,1,Autre,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,517,5,17,1,Locataire,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,605,6,5,2,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,2021,Oui,Non,Oui,Non,Oui,Oui,Non,,,,,,,Non,Non,Non,Oui,Non,Non
NER,606,6,6,2,Autre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,2021,Non,Non,Oui,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Non,Non,Non
NER,607,6,7,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,610,6,10,2,Locataire,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Oui,Non,Non
NER,611,6,11,2,Autre,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,2021,Oui,Non,Oui,Non,Non,Non,Non,,1,2,0,0,0,Non,Oui,Non,Oui,Non,Non
NER,612,6,12,2,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Oui,Non,Oui,Non,Non,Non,Non,,0,7,0,0,0,Non,Non,Non,Non,Non,Non
NER,614,6,14,2,Autre,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Oui,Non,Non,Non
NER,615,6,15,2,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,0,7,0,0,0,Non,Non,Oui,Non,Non,Non
NER,616,6,16,2,Locataire,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Non,Non,Non
NER,617,6,17,2,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,2021,Non,Non,Oui,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,618,6,18,2,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,2021,Oui,Non,Non,Non,Non,Oui,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,620,6,20,2,Locataire,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Oui,Non,Non
NER,701,7,1,1,Proprietaire titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Oui,Oui,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Oui,Non,Non
NER,704,7,4,1,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Non,Non,Non
NER,705,7,5,1,Autre,Oui,Oui,Non,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Oui,Non,Non,Non
NER,706,7,6,1,Locataire,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,2021,Oui,Non,Non,Oui,Non,Oui,Non,,,,,,,Non,Non,Oui,Non,Non,Non
NER,707,7,7,1,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Non,Non,Non
NER,708,7,8,1,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,710,7,10,1,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,711,7,11,1,Proprietaire titre,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,2021,Oui,Non,Non,Non,Non,Oui,Non,,,,,,,Oui,Non,Oui,Oui,Non,Non
NER,713,7,13,1,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Non,Non,Non
NER,721,7,21,1,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,2021,Oui,Non,Oui,Non,Non,Oui,Non,,,,,,,Non,Non,Oui,Non,Non,Non
NER,724,7,24,1,Proprietaire sans titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,2021,Oui,Non,Non,Non,Non,Oui,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,725,7,25,1,Proprietaire sans titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Oui,Non,Oui,Non,Non,Oui,Non,,,,,,,Oui,Oui,Non,Non,Non,Non
NER,802,8,2,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,2021,Oui,Non,Oui,Non,Non,Oui,Non,,,,,,,Oui,Oui,Non,Non,Non,Non
NER,803,8,3,2,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,2021,Oui,Non,Oui,Non,Non,Oui,Non,,,,,,,Oui,Non,Non,Non,Non,Non
NER,804,8,4,2,Autre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,806,8,6,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,2021,Oui,Non,Oui,Non,Non,Non,Oui,,,,,,,Oui,Non,Non,Non,Non,Non
NER,807,8,7,2,Locataire,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Oui,Non,Non
NER,809,8,9,2,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,2021,Oui,Non,Non,Oui,Non,Non,Non,,,,,,,Oui,Non,Non,Oui,Non,Non
NER,811,8,11,2,Proprietaire titre,Oui,Non,Oui,Non,Non,Non,Non,Oui,Oui,Oui,Oui,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,812,8,12,2,Proprietaire titre,Oui,Non,Non,Oui,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,3,Non,Non,Non,Oui,Non,Non
NER,814,8,14,2,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Oui,Non,Non,Non
NER,816,8,16,2,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Non,Non,Non
NER,817,8,17,2,Autre,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,0,5,0,0,0,Non,Non,Non,Oui,Non,Non
NER,818,8,18,2,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,16,Oui,Non,Non,Non,Non,Non
NER,902,9,2,1,Locataire,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Non,Oui,Oui,Non,2021,Oui,Non,Non,Non,Non,Oui,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,903,9,3,1,Autre,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Oui,Oui,Non,Non
NER,904,9,4,1,Autre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Non,Non,Non
NER,905,9,5,1,Proprietaire titre,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,906,9,6,1,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Oui,Non,Oui,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Non,Non,Non
NER,907,9,7,1,Autre,Oui,Non,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Non,Non,Non
NER,909,9,9,1,Locataire,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,2021,Oui,Non,Oui,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Non,Non,Non
NER,910,9,10,1,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Non,Non,Non
NER,911,9,11,1,Locataire,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,912,9,12,1,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,1001,10,1,2,Locataire,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,1002,10,2,2,Proprietaire titre,Oui,Non,Non,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Oui,Non,Non
NER,1003,10,3,2,Locataire,Oui,Non,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Oui,Non,Non,Non,Non,Non
NER,1006,10,6,2,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,1007,10,7,2,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Oui,Non,Non,Non,Non,Non
NER,1008,10,8,2,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,3,25,0,0,0,Oui,Non,Non,Non,Non,Non
NER,1009,10,9,2,Autre,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Oui,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,,,,,,Non,Oui,Non,Oui,Non,Non
NER,1012,10,12,2,Proprietaire titre,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,1018,10,18,2,Proprietaire titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Oui,Non,Non,Non
NER,1019,10,19,2,Locataire,Oui,Non,Non,Oui,Oui,Non,Non,Non,Oui,Oui,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Oui,Non,Non,Non
NER,1020,10,20,2,Proprietaire titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,4,5,0,0,8,Oui,Non,Non,Non,Non,Non
NER,1021,10,21,2,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Oui,Non,Non
NER,1101,11,1,1,Locataire,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,1102,11,2,1,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,2021,Oui,Non,Oui,Oui,Oui,Oui,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,1103,11,3,1,Proprietaire titre,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
