"country","hhid","grappe","menage","vague","logem","mur","toit","sol","eauboi_ss","eauboi_sp","elec_ac","elec_ur","elec_ua","ordure","toilet","eva_toi","eva_eau","year","tv","fer","frigo","cuisin","ordin","decod","car","superf","grosrum","petitrum","porc","lapin","volail","sh_id_demo","sh_co_natu","sh_co_eco","sh_id_eco","sh_co_vio","sh_co_oth"
"NER",101,1,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,50,0,0,0,0,1,1,1,0,0
"NER",103,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,20,0,0,0,0,1,1,0,0,0
"NER",104,1,4,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,8,0,0,0,0,1,1,0,0,0
"NER",105,1,5,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,1,0,0,0
"NER",106,1,6,2,4,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,3,0,0,0,1,0,0,0,0,0
"NER",108,1,8,2,4,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,2,8,0,0,0,1,0,0,0,0,0
"NER",111,1,11,2,2,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,30,0,0,0,0,1,0,0,0,0
"NER",112,1,12,2,2,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,20,26,0,0,0,1,1,0,0,0,0
"NER",121,1,21,2,4,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,5,0,0,0,0,1,0,0,0,0
"NER",123,1,23,2,4,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,12,0,0,0,0,1,0,0,0,0
"NER",125,1,25,2,4,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,8,0,0,0,0,0,0,1,0,0
"NER",127,1,27,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,8,0,0,0,0,0,0,0,0,0
"NER",201,2,1,2,1,1,0,0,1,1,1,1,0,1,1,1,0,2021,1,1,0,0,0,0,0,,0,9,0,0,0,0,1,1,0,0,0
"NER",203,2,3,2,1,1,0,0,1,1,0,0,0,1,1,0,0,2021,0,0,0,0,0,0,0,,,,,,,1,1,1,0,0,0
"NER",205,2,5,2,4,1,0,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,1,0,0,0
"NER",206,2,6,2,1,1,0,0,1,1,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",207,2,7,2,4,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,1,0,0
"NER",209,2,9,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",210,2,10,2,4,1,0,0,1,1,0,1,0,1,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,1,1,0,0
"NER",211,2,11,2,1,1,0,0,1,1,1,1,0,1,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",213,2,13,2,1,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,1,0,0,1,0,0
"NER",216,2,16,2,1,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,1,0,0,0
"NER",219,2,19,2,1,1,0,0,1,1,1,1,0,1,1,1,0,2021,0,0,0,0,0,0,0,,0,10,0,0,0,1,0,1,0,0,0
"NER",226,2,26,2,1,1,0,0,1,1,1,1,0,1,1,1,0,2021,1,0,0,0,0,0,0,,10,0,0,0,0,0,0,1,0,0,0
"NER",303,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,6,0,0,5,0,1,0,0,0,0
"NER",304,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,1,34,0,0,0,0,1,0,0,0,0
"NER",305,3,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,6,26,0,0,0,0,1,1,0,0,0
"NER",307,3,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,10,0,0,0,0,1,0,0,0,0
"NER",308,3,8,1,2,1,0,0,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,2,13,0,0,0,0,0,0,0,0,0
"NER",309,3,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,2,13,0,0,0,1,0,1,0,0,0
"NER",311,3,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,6,37,0,0,0,0,0,0,0,0,0
"NER",312,3,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,1,15,0,0,0,0,0,1,0,0,0
"NER",315,3,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,7,0,0,0,0,1,0,0,0,0
"NER",317,3,17,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,4,11,0,0,0,1,1,0,0,0,0
"NER",324,3,24,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,3,9,0,0,0,0,1,0,0,0,0
"NER",328,3,28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,4,10,0,0,0,0,0,1,1,0,0
"NER",403,4,3,2,4,1,1,0,1,1,0,1,0,1,0,1,0,2021,1,0,0,0,0,1,0,,,,,,,0,0,0,0,0,0
"NER",408,4,8,2,1,1,0,1,1,1,1,1,0,1,0,0,0,2021,1,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",409,4,9,2,2,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0
"NER",411,4,11,2,3,1,0,1,1,1,0,1,0,1,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0
"NER",412,4,12,2,1,1,1,1,1,1,1,1,0,1,1,1,0,2021,1,0,0,0,0,0,1,,,,,,,0,0,0,1,0,0
"NER",413,4,13,2,4,1,0,0,1,1,0,1,0,0,1,1,0,2021,0,0,0,0,0,0,0,,,,,,,1,1,0,0,0,0
"NER",414,4,14,2,3,1,0,1,0,0,0,1,0,1,1,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0
"NER",415,4,15,2,1,1,0,1,1,1,1,1,0,1,1,1,0,2021,1,0,1,0,0,0,0,,0,0,0,0,20,0,1,0,0,0,0
"NER",417,4,17,2,1,1,0,1,1,1,0,0,1,1,0,0,1,2021,0,0,0,0,0,0,1,,,,,,,0,0,0,1,0,0
"NER",418,4,18,2,3,1,0,1,1,1,0,0,1,1,0,1,0,2021,1,0,0,0,0,0,0,,1,0,0,0,8,1,0,0,0,0,0
"NER",420,4,20,2,3,1,0,1,1,1,1,1,0,1,0,1,0,2021,1,0,0,0,0,1,0,,,,,,,0,0,0,0,0,0
"NER",422,4,22,2,4,1,0,0,1,1,0,1,0,1,0,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",501,5,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,2021,1,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,1,0
"NER",502,5,2,1,1,1,0,1,1,1,1,1,0,1,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",503,5,3,1,1,1,0,1,1,1,1,1,0,1,1,1,0,2021,1,0,1,0,0,0,1,,,,,,,0,0,0,0,0,0
"NER",505,5,5,1,1,1,0,1,1,1,0,0,0,1,1,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",506,5,6,1,1,1,0,1,1,1,1,1,0,1,1,1,0,2021,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",507,5,7,1,1,1,0,0,1,1,1,1,0,1,1,1,0,2021,0,0,0,0,0,0,0,,,,,,,1,0,1,0,0,0
"NER",508,5,8,1,3,1,0,1,1,1,0,0,0,1,1,1,0,2021,0,0,0,0,0,0,0,,1,1,0,0,2,0,0,0,0,0,0
"NER",509,5,9,1,1,1,0,1,1,1,1,1,0,1,1,1,0,2021,1,0,1,0,0,0,0,,,,,,,0,0,1,0,0,0
"NER",510,5,10,1,4,1,1,1,1,1,0,1,0,0,0,1,0,2021,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",511,5,11,1,1,1,1,1,0,0,1,1,0,1,1,1,0,2021,1,0,1,1,0,1,0,,0,2,0,0,0,0,0,1,0,0,0
"NER",512,5,12,1,4,1,0,1,1,1,0,1,0,1,1,1,0,2021,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",517,5,17,1,3,1,0,0,1,1,0,1,0,1,1,1,0,2021,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",605,6,5,2,1,1,0,1,1,1,1,1,0,1,0,1,0,2021,1,0,1,0,1,1,0,,,,,,,0,0,0,1,0,0
"NER",606,6,6,2,4,1,0,1,1,1,1,1,0,1,0,1,0,2021,0,0,1,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",607,6,7,2,1,1,1,1,1,1,1,1,0,0,0,0,0,2021,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",610,6,10,2,3,1,0,0,1,1,0,1,0,1,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,1,0,0,1,0,0
"NER",611,6,11,2,4,1,0,0,1,1,0,1,0,1,0,0,0,2021,1,0,1,0,0,0,0,,1,2,0,0,0,0,1,0,1,0,0
"NER",612,6,12,2,1,1,0,1,1,1,1,1,0,1,1,1,0,2021,1,0,1,0,0,0,0,,0,7,0,0,0,0,0,0,0,0,0
"NER",614,6,14,2,4,1,0,0,1,1,0,1,0,1,1,1,0,2021,1,0,0,0,0,0,0,,,,,,,0,0,1,0,0,0
"NER",615,6,15,2,1,1,0,1,1,1,1,1,0,1,1,1,0,2021,0,0,0,0,0,0,0,,0,7,0,0,0,0,0,1,0,0,0
"NER",616,6,16,2,3,1,0,1,1,1,1,1,0,1,1,1,0,2021,1,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",617,6,17,2,3,1,1,1,1,1,1,1,0,1,0,1,0,2021,0,0,1,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",618,6,18,2,1,1,0,1,1,1,1,1,0,1,0,1,0,2021,1,0,0,0,0,1,0,,,,,,,0,0,0,0,0,0
"NER",620,6,20,2,3,1,0,0,1,1,1,1,0,1,0,0,0,2021,1,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0
"NER",701,7,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,2021,0,0,0,0,0,0,0,,,,,,,1,0,0,1,0,0
"NER",704,7,4,1,1,1,0,1,1,1,1,1,0,1,1,0,0,2021,1,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",705,7,5,1,4,1,1,0,1,1,0,1,0,1,1,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,1,0,0,0
"NER",706,7,6,1,3,1,0,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,1,0,1,0,,,,,,,0,0,1,0,0,0
"NER",707,7,7,1,1,1,0,1,1,1,1,1,0,1,1,0,0,2021,1,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",708,7,8,1,1,1,1,1,1,1,1,1,0,1,1,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",710,7,10,1,1,1,0,1,1,1,1,1,0,0,1,0,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",711,7,11,1,1,1,0,0,1,1,1,1,0,1,0,1,0,2021,1,0,0,0,0,1,0,,,,,,,1,0,1,1,0,0
"NER",713,7,13,1,1,1,0,1,1,1,1,1,0,1,1,0,0,2021,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",721,7,21,1,1,1,0,1,1,1,1,1,0,1,0,0,0,2021,1,0,1,0,0,1,0,,,,,,,0,0,1,0,0,0
"NER",724,7,24,1,2,1,0,1,1,1,1,1,0,1,0,0,0,2021,1,0,0,0,0,1,0,,,,,,,0,0,0,0,0,0
"NER",725,7,25,1,2,1,0,1,1,1,1,1,0,1,1,1,0,2021,1,0,1,0,0,1,0,,,,,,,1,1,0,0,0,0
"NER",802,8,2,2,1,1,1,1,1,1,1,1,0,1,0,1,0,2021,1,0,1,0,0,1,0,,,,,,,1,1,0,0,0,0
"NER",803,8,3,2,1,1,0,1,1,1,1,1,0,1,0,1,0,2021,1,0,1,0,0,1,0,,,,,,,1,0,0,0,0,0
"NER",804,8,4,2,4,1,0,1,1,1,1,1,0,1,0,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",806,8,6,2,1,1,1,1,1,1,1,1,0,1,0,0,0,2021,1,0,1,0,0,0,1,,,,,,,1,0,0,0,0,0
"NER",807,8,7,2,3,1,0,1,1,1,0,1,0,1,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,1,0,0,1,0,0
"NER",809,8,9,2,1,1,0,1,1,1,0,1,0,1,0,0,0,2021,1,0,0,1,0,0,0,,,,,,,1,0,0,1,0,0
"NER",811,8,11,2,1,1,0,1,0,0,0,0,1,1,1,1,0,2021,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",812,8,12,2,1,1,0,0,1,1,0,0,1,1,1,1,0,2021,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,1,0,0
"NER",814,8,14,2,1,1,0,1,1,1,1,1,0,1,1,1,0,2021,1,0,0,0,0,0,0,,,,,,,0,0,1,0,0,0
"NER",816,8,16,2,1,1,0,1,1,1,1,1,0,1,1,1,0,2021,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",817,8,17,2,4,1,0,0,1,1,1,1,0,1,0,0,0,2021,1,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,1,0,0
"NER",818,8,18,2,1,1,0,1,1,1,1,1,0,1,1,0,0,2021,1,0,0,0,0,0,0,,0,0,0,0,16,1,0,0,0,0,0
"NER",902,9,2,1,3,1,0,1,0,0,1,1,0,0,1,1,0,2021,1,0,0,0,0,1,0,,,,,,,0,0,0,0,0,0
"NER",903,9,3,1,4,1,0,0,1,1,0,1,0,1,1,1,0,2021,1,0,0,0,0,0,0,,,,,,,1,0,1,1,0,0
"NER",904,9,4,1,4,1,0,1,1,1,1,1,0,1,0,1,0,2021,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",905,9,5,1,1,1,0,1,0,0,1,1,0,1,0,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",906,9,6,1,1,1,0,1,1,1,1,1,0,1,1,1,0,2021,1,0,1,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",907,9,7,1,4,1,0,1,1,1,0,0,0,1,0,1,0,2021,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",909,9,9,1,3,1,0,1,1,1,0,1,0,1,1,1,0,2021,1,0,1,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",910,9,10,1,1,1,0,1,1,1,1,1,0,1,0,1,0,2021,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",911,9,11,1,3,1,0,1,0,0,1,1,0,1,1,1,0,2021,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",912,9,12,1,1,1,0,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1001,10,1,2,3,1,0,1,1,1,1,1,0,1,0,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1002,10,2,2,1,1,0,0,1,1,0,0,1,0,0,1,0,2021,1,0,0,0,0,0,0,,,,,,,1,0,0,1,0,0
"NER",1003,10,3,2,3,1,0,1,1,1,0,0,1,1,0,1,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"NER",1006,10,6,2,2,1,0,0,1,1,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1007,10,7,2,2,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",1008,10,8,2,2,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,3,25,0,0,0,1,0,0,0,0,0
"NER",1009,10,9,2,4,1,0,1,1,1,0,1,0,0,1,1,0,2021,1,0,0,0,0,0,0,,,,,,,0,1,0,1,0,0
"NER",1012,10,12,2,1,1,0,0,0,0,0,1,0,0,1,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1018,10,18,2,1,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,1,0,0,0
"NER",1019,10,19,2,3,1,0,0,1,1,0,0,0,1,1,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,1,0,0,0
"NER",1020,10,20,2,1,1,0,0,1,1,0,0,0,0,0,1,0,2021,0,0,0,0,0,0,0,,4,5,0,0,8,1,0,0,0,0,0
"NER",1021,10,21,2,2,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0
"NER",1101,11,1,1,3,1,0,1,1,1,1,1,0,1,0,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1102,11,2,1,1,1,0,1,1,1,1,1,0,0,0,0,0,2021,1,0,1,1,1,1,0,,,,,,,0,0,0,0,0,0
"NER",1103,11,3,1,1,1,0,1,1,1,1,1,0,1,1,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1105,11,5,1,1,1,0,1,1,1,1,1,0,0,1,1,0,2021,1,0,1,1,0,1,0,,,,,,,0,0,0,0,0,0
"NER",1106,11,6,1,3,1,0,0,1,1,0,0,0,1,1,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1109,11,9,1,1,1,0,1,1,1,1,1,0,1,1,1,0,2021,1,0,1,0,0,0,0,,,,,,,0,1,0,0,0,0
"NER",1111,11,11,1,1,1,0,1,1,1,1,1,0,1,1,1,0,2021,1,0,0,1,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1112,11,12,1,1,1,0,1,1,1,0,0,0,1,1,1,0,2021,1,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",1117,11,17,1,3,1,0,1,1,1,1,1,0,0,0,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1118,11,18,1,1,1,0,1,1,1,1,1,0,1,0,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1121,11,21,1,1,1,1,1,1,1,1,1,0,1,1,1,0,2021,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1123,11,23,1,3,1,0,1,1,1,1,1,0,1,1,1,0,2021,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1201,12,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,4,50,0,0,0,0,0,0,0,0,0
"NER",1202,12,2,2,4,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,20,0,0,0,0,1,0,0,0,0,0
"NER",1203,12,3,2,4,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,1,,13,28,0,0,0,1,0,0,0,0,0
"NER",1204,12,4,2,4,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,13,60,0,0,0,0,1,0,0,0,0
"NER",1205,12,5,2,4,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,1,,31,34,0,0,0,1,1,0,0,0,0
"NER",1208,12,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,1,,63,160,0,0,0,0,1,0,0,0,0
"NER",1212,12,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,33,35,0,0,0,0,1,0,0,0,0
"NER",1214,12,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,15,90,0,0,0,0,1,0,1,0,0
"NER",1215,12,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,15,60,0,0,0,0,1,1,0,0,0
"NER",1216,12,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,6,30,0,0,0,1,1,1,0,0,0
"NER",1217,12,17,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,6,44,0,0,0,1,1,0,0,0,0
"NER",1219,12,19,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,30,60,0,0,0,0,0,0,0,0,0
"NER",1301,13,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,1,0,0,0
"NER",1304,13,4,1,3,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",1308,13,8,1,3,1,0,1,1,1,0,0,0,0,1,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1311,13,11,1,1,1,0,1,1,1,0,0,0,0,1,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0
"NER",1317,13,17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,4,30,0,0,0,0,0,0,0,0,0
"NER",1319,13,19,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,1,6,0,0,0,0,0,0,0,0,0
"NER",1321,13,21,1,1,1,0,0,1,1,0,0,1,0,0,1,0,2021,0,0,0,0,0,0,0,,0,2,0,0,0,1,0,0,0,0,0
"NER",1323,13,23,1,3,1,0,0,1,1,0,0,0,1,0,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1325,13,25,1,1,1,0,0,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,1,0,2,0,0,0,0,0,0,0
"NER",1326,13,26,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1327,13,27,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,3,0,0,0,0,0,0,0,0,0
"NER",1328,13,28,1,2,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,0,0
"NER",1401,14,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,6,20,0,0,0,0,0,0,1,0,0
"NER",1403,14,3,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1404,14,4,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1405,14,5,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,2,9,0,0,0,0,0,0,0,0,0
"NER",1406,14,6,2,1,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,22,0,0,0,0,1,0,0,0,0
"NER",1407,14,7,2,2,0,0,0,0,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",1408,14,8,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,5,0,0,0,1,1,0,0,0,0
"NER",1409,14,9,2,1,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",1410,14,10,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,1,0,1,0,0,0
"NER",1411,14,11,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,1,0,1,0,0,0
"NER",1412,14,12,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,3,0,0,0,1,0,0,0,0,0
"NER",1415,14,15,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,3,0,0,0,0,1,1,0,0,0,0
"NER",1501,15,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,2021,1,0,0,0,0,0,1,,0,4,0,0,0,0,0,0,0,0,0
"NER",1502,15,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,11,0,0,0,0,0,0,0,0,0
"NER",1503,15,3,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,15,0,0,0,0,0,0,0,0,0
"NER",1504,15,4,1,2,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,1,13,0,0,0,0,0,0,0,0,0
"NER",1505,15,5,1,2,1,0,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,23,0,0,0,0,1,0,0,0,0
"NER",1506,15,6,1,2,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,22,0,0,0,0,0,0,0,0,0
"NER",1507,15,7,1,2,1,0,0,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,3,8,0,0,0,1,0,0,0,0,0
"NER",1508,15,8,1,2,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,6,0,0,0,0,0,0,0,0,0
"NER",1509,15,9,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,10,0,0,0,0,0,1,0,0,0
"NER",1510,15,10,1,2,1,1,1,1,1,0,0,0,0,1,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1511,15,11,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",1512,15,12,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,15,0,0,0,0,0,0,0,0,0
"NER",1602,16,2,2,1,1,0,1,1,1,1,1,0,1,0,1,0,2021,1,0,0,0,0,1,0,,0,3,0,0,0,0,0,0,0,0,0
"NER",1603,16,3,2,1,1,0,1,1,1,1,1,0,1,0,1,0,2021,0,0,1,0,0,0,1,,,,,,,0,0,0,0,0,0
"NER",1604,16,4,2,1,1,0,0,1,1,1,1,0,1,0,1,0,2021,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0
"NER",1605,16,5,2,1,1,0,1,1,1,1,1,0,1,0,1,0,2021,1,0,0,0,0,1,0,,,,,,,0,0,0,0,0,0
