"country","hhid","grappe","menage","vague","logem","mur","toit","sol","eauboi_ss","eauboi_sp","elec_ac","elec_ur","elec_ua","ordure","toilet","eva_toi","eva_eau","year","tv","fer","frigo","cuisin","ordin","decod","car","superf","grosrum","petitrum","porc","lapin","volail","sh_id_demo","sh_co_natu","sh_co_eco","sh_id_eco","sh_co_vio","sh_co_oth"
"CIV",211,2,11,2,4,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"CIV",212,2,12,2,4,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",214,2,14,2,4,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",215,2,15,2,4,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
,301,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"CIV",302,3,2,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,303,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"CIV",304,3,4,1,4,1,1,1,1,1,1,1,0,1,1,1,0,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CIV",305,3,5,1,1,1,1,1,1,1,1,1,0,1,1,1,0,2021,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"CIV",306,3,6,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",307,3,7,1,4,1,1,1,1,1,1,1,0,1,1,1,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,308,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"CIV",309,3,9,1,4,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",310,3,10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"CIV",311,3,11,1,3,1,1,1,1,1,1,1,0,1,1,1,0,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",312,3,12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
,315,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"CIV",316,3,16,1,4,1,1,1,1,1,1,1,0,1,1,1,0,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,317,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"CIV",321,3,21,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
,326,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"CIV",327,3,27,1,3,1,1,1,1,1,1,1,0,1,0,1,0,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,328,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
,331,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"CIV",401,4,1,2,1,1,1,1,1,1,1,1,0,1,1,1,0,2021,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",402,4,2,2,4,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"CIV",403,4,3,2,3,1,1,1,1,1,1,1,0,1,1,1,0,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",404,4,4,2,3,1,1,1,1,1,1,1,0,1,1,1,0,2021,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",405,4,5,2,3,1,1,1,1,1,1,1,0,1,1,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"CIV",406,4,6,2,3,1,1,1,1,1,1,1,0,1,0,1,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",407,4,7,2,3,1,1,1,1,1,1,1,0,1,1,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"CIV",408,4,8,2,3,1,1,1,1,1,1,1,0,1,0,1,0,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,409,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"CIV",410,4,10,2,3,1,1,1,1,1,1,1,0,1,0,1,1,2021,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",411,4,11,2,4,1,1,1,1,1,0,1,0,1,1,1,0,2021,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",412,4,12,2,3,1,1,1,1,1,0,1,0,1,0,1,1,2021,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"CIV",428,4,28,2,4,1,1,1,1,1,1,1,0,1,0,1,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CIV",501,5,1,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",502,5,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"CIV",503,5,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,504,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"CIV",505,5,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",506,5,6,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",507,5,7,1,1,1,1,1,1,1,1,1,0,1,1,1,0,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",508,5,8,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",509,5,9,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",510,5,10,1,2,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",511,5,11,1,2,1,1,1,1,1,1,1,0,1,1,1,1,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",512,5,12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",513,5,13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",601,6,1,2,3,1,1,1,1,1,1,1,0,1,1,0,0,2021,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",602,6,2,2,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",603,6,3,2,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",604,6,4,2,3,1,1,1,1,1,1,1,0,1,1,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"CIV",605,6,5,2,3,1,1,1,1,1,1,1,0,1,1,0,0,2021,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",606,6,6,2,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"CIV",607,6,7,2,1,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",608,6,8,2,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",609,6,9,2,3,1,1,1,1,1,1,1,0,0,1,1,1,2021,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"CIV",610,6,10,2,3,1,1,1,1,1,1,1,0,0,1,1,1,2021,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,611,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"CIV",612,6,12,2,3,1,1,1,1,1,1,1,0,1,0,1,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",621,6,21,2,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",701,7,1,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",702,7,2,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",703,7,3,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",704,7,4,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",705,7,5,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",706,7,6,1,3,1,1,1,1,1,1,1,0,1,1,1,0,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CIV",707,7,7,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",708,7,8,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",710,7,10,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",711,7,11,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",712,7,12,1,3,1,1,1,1,1,1,1,0,1,1,1,0,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CIV",714,7,14,1,3,1,1,1,1,1,1,1,0,1,1,1,0,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",801,8,1,2,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"CIV",802,8,2,2,3,1,1,1,1,1,1,1,0,1,0,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",803,8,3,2,3,1,1,1,1,1,1,1,0,1,1,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",804,8,4,2,4,1,1,1,1,1,1,1,0,1,1,1,0,2021,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",805,8,5,2,3,1,1,1,1,1,1,1,0,1,1,1,0,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",806,8,6,2,3,1,1,1,1,1,1,1,0,1,0,0,0,2021,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",807,8,7,2,3,0,1,1,1,1,1,1,0,1,0,0,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"CIV",808,8,8,2,3,1,1,1,1,1,1,1,0,1,0,0,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",809,8,9,2,1,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",810,8,10,2,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"CIV",811,8,11,2,2,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
"CIV",812,8,12,2,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"CIV",901,9,1,1,3,1,1,1,1,1,1,1,0,1,1,1,0,2021,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",902,9,2,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",903,9,3,1,3,1,1,1,1,1,1,0,1,1,1,1,0,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",904,9,4,1,3,1,1,1,1,1,1,1,0,1,0,0,1,2021,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",905,9,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",906,9,6,1,3,1,1,1,1,1,1,1,0,1,1,1,0,2021,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",907,9,7,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",908,9,8,1,3,1,1,1,1,1,1,1,0,1,0,0,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",909,9,9,1,3,0,1,1,1,1,1,1,0,1,0,1,0,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",910,9,10,1,4,1,1,1,1,1,1,1,0,1,0,0,1,2021,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",911,9,11,1,3,1,1,1,1,1,1,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",912,9,12,1,1,1,1,1,1,1,1,1,0,1,1,0,0,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1001,10,1,2,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",1002,10,2,2,3,1,1,1,1,1,1,1,0,1,0,1,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",1003,10,3,2,3,1,1,1,1,1,1,0,1,1,1,1,1,2021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",1004,10,4,2,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"CIV",1005,10,5,2,1,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",1006,10,6,2,3,1,1,1,1,1,1,1,0,1,1,0,0,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1007,10,7,2,3,1,1,1,1,1,1,1,0,1,0,0,0,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1008,10,8,2,3,1,1,1,1,1,1,1,0,1,0,0,0,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1009,10,9,2,3,1,1,1,1,1,1,1,0,1,1,1,0,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1010,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"CIV",1011,10,11,2,3,1,1,1,1,1,1,1,0,1,1,1,0,2021,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
,1012,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"CIV",1030,10,30,2,3,1,1,1,1,1,0,0,1,1,1,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",1031,10,31,2,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1101,11,1,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"CIV",1102,11,2,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1103,11,3,1,3,0,1,1,1,1,0,1,0,1,1,1,1,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",1104,11,4,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",1105,11,5,1,3,0,1,1,1,1,1,1,0,1,1,1,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",1106,11,6,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",1107,11,7,1,4,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1108,11,8,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",1110,11,10,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"CIV",1111,11,11,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"CIV",1112,11,12,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",1130,11,30,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1201,12,1,2,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"CIV",1202,12,2,2,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1203,12,3,2,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"CIV",1204,12,4,2,3,1,1,1,1,1,1,1,0,1,1,0,0,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",1205,12,5,2,3,1,1,1,1,1,1,1,0,1,1,0,1,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"CIV",1206,12,6,2,3,1,1,1,1,1,1,1,0,1,1,0,1,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
,1207,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
,1208,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"CIV",1209,12,9,2,1,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"CIV",1210,12,10,2,4,1,1,1,1,1,1,1,0,1,1,1,0,2021,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1211,12,11,2,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"CIV",1212,12,12,2,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"CIV",1213,12,13,2,3,1,1,1,1,1,1,1,0,1,1,1,0,2021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1231,12,31,2,1,1,1,1,1,1,1,1,0,1,1,1,0,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
,1301,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"CIV",1302,13,2,1,1,1,1,1,1,1,0,1,0,1,1,1,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1303,13,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1304,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
,1305,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"CIV",1306,13,6,1,4,1,1,1,1,1,1,1,0,1,0,0,1,2021,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1307,13,7,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1308,13,8,1,3,1,1,0,1,1,0,1,0,1,0,1,0,2021,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1309,13,9,1,3,1,1,1,1,1,0,1,0,1,0,0,0,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1310,13,10,1,3,1,1,1,1,1,0,1,0,1,1,0,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1311,13,11,1,3,1,1,1,1,1,0,1,0,1,0,1,0,2021,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
,1312,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"CIV",1314,13,14,1,4,1,1,0,1,1,1,1,0,1,0,1,0,2021,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1315,13,15,1,3,1,1,1,1,1,0,1,0,1,0,0,0,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",1316,13,16,1,3,1,1,1,1,1,1,1,0,1,0,0,1,2021,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
