"country","hhid","year","grappe","menage","vague","logem","mur","toit","sol","eauboi_ss","eauboi_sp","elec_ac","elec_ur","elec_ua","ordure","toilet","eva_toi","eva_eau","tv","fer","frigo","cuisin","ordin","decod","car","superf","grosrum","petitrum","porc","lapin","volail","sh_id_demo","sh_co_natu","sh_co_eco","sh_id_eco","sh_co_vio","sh_co_oth"
"GNB",144322603,2021,1443226,3,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0099999997765,0,0,1,0,7,1,1,0,0,0,0
"GNB",144322604,2021,1443226,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0099999997765,0,0,0,0,0,0,0,0,0,0,0
"GNB",144322605,2021,1443226,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0
"GNB",144322606,2021,1443226,6,1,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.00999999977648,0,0,0,0,0,1,0,0,0,0,0
"GNB",144322607,2021,1443226,7,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,1,8,0,16,1,1,0,0,0,0
"GNB",144322608,2021,1443226,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199999995529652,0,2,0,0,4,1,0,1,0,0,0
"GNB",144322609,2021,1443226,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0099999997765,0,0,1,0,0,1,0,1,0,0,0
"GNB",144322901,2021,1443229,1,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450000017881393,0,0,0,0,0,0,0,1,0,0,0
"GNB",144322902,2021,1443229,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460000014863908,0,0,0,0,0,0,0,0,1,0,0
"GNB",144322903,2021,1443229,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06879999861121,0,0,0,0,0,0,0,0,0,0,0
"GNB",144322904,2021,1443229,4,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.00499999988824,0,0,0,0,0,0,0,0,0,0,0
"GNB",144322905,2021,1443229,5,1,2,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.0500000007451,3,5,0,0,0,1,0,0,0,0,0
"GNB",144322906,2021,1443229,6,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,1,0,0
"GNB",144322907,2021,1443229,7,1,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.05000000074506,0,0,3,0,30,0,0,0,0,0,0
"GNB",144322908,2021,1443229,8,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0
"GNB",144322909,2021,1443229,9,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,1,0,1,0,0
"GNB",144328010,2021,144328,10,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
"GNB",144328015,2021,144328,15,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.019999999553,0,1,16,0,10,0,1,0,0,0,0
"GNB",144328019,2021,144328,19,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0500000007450581,0,0,1,0,25,0,1,1,1,0,0
"GNB",155111302,2021,1551113,2,1,3,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,,0,4,0,0,11,0,0,1,1,0,0
"GNB",155111303,2021,1551113,3,1,2,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,7,0,0,10,0,0,0,1,0,0
"GNB",155111304,2021,1551113,4,1,3,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,,0,2,0,0,4,0,1,1,0,0,0
"GNB",155111305,2021,1551113,5,1,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
"GNB",155111306,2021,1551113,6,1,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8,0,0,0,0,0,1,0,0,0
"GNB",155111307,2021,1551113,7,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5,0,1,0,0,0,0
"GNB",155111308,2021,1551113,8,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0.118300002999604,0,0,0,0,35,0,1,1,0,0,0
"GNB",155111309,2021,1551113,9,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,2,7,0,4,0,0,1,1,0,0
"GNB",155111401,2021,1551114,1,1,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
"GNB",155111402,2021,1551114,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26570001244545,0,0,10,0,20,0,0,1,1,0,0
"GNB",155111403,2021,1551114,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,1,0,0,0
"GNB",155111404,2021,1551114,4,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0
"GNB",155111405,2021,1551114,5,1,2,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,30,0,0,10,0,0,0,1,0,0
"GNB",155111406,2021,1551114,6,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,4,0,2,0,1,1,0,0,0
"GNB",155111407,2021,1551114,7,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05499999970198,0,0,0,0,10,0,0,1,0,0,0
"GNB",155111408,2021,1551114,8,1,3,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"GNB",155111409,2021,1551114,9,1,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5,0,6,0,0,24,1,1,1,0,0,0
"GNB",155111601,2021,1551116,1,1,3,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,,0,0,1,0,1,0,0,1,0,0,0
"GNB",155111602,2021,1551116,2,1,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"GNB",155111603,2021,1551116,3,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,0,0,0,0,1,0,0,0
"GNB",155111604,2021,1551116,4,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,0,10,0,0,0,1,0,0
"GNB",155111606,2021,1551116,6,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399999991059303,0,0,12,0,12,0,0,1,0,0,0
"GNB",155111607,2021,1551116,7,1,2,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.000500000023748726,0,8,0,0,10,1,0,0,0,0,0
"GNB",155111608,2021,1551116,8,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,1,0,0,0
"GNB",155111609,2021,1551116,9,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"GNB",155123011,2021,155123,11,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"GNB",155123013,2021,155123,13,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549000017344952,2,4,1,0,0,0,0,0,0,0,0
"GNB",155123015,2021,155123,15,1,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0350000001490116,0,0,2,0,5,0,0,0,1,0,0
"GNB",155123020,2021,155123,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,1,0,0,0,0,0,0,0,0
"GNB",155123021,2021,155123,21,1,2,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.5,0,0,8,0,4,0,0,0,0,0,0
"GNB",155128010,2021,155128,10,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00799999991432,0,0,3,0,15,0,1,0,1,1,0
"GNB",155128011,2021,155128,11,1,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0326999984681606,0,3,0,0,8,0,1,1,0,0,0
"GNB",155128012,2021,155128,12,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01999999955297,0,3,0,0,2,0,1,1,0,1,0
"GNB",155128053,2021,155128,53,1,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.50000001490116,0,0,0,0,0,0,0,1,0,0,0
"GNB",155129010,2021,155129,10,1,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,4,1,0,1,1,0,0
"GNB",155129011,2021,155129,11,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64539995789528,0,9,0,0,20,0,0,1,0,0,0
"GNB",155129012,2021,155129,12,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08999999985099,0,5,0,0,0,1,0,1,0,0,0
"GNB",155129038,2021,155129,38,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,0,1,0,1,0,0
"GNB",155211701,2021,1552117,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,1,0,0,0
"GNB",155211702,2021,1552117,2,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750000029802322,0,0,1,0,23,0,0,0,0,0,0
"GNB",155211703,2021,1552117,3,1,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,7,0,0,0,0,0,0
"GNB",155211704,2021,1552117,4,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00350000010803342,0,0,0,0,10,0,0,0,1,0,0
"GNB",155211705,2021,1552117,5,1,3,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,,0,1,0,0,15,0,0,1,0,0,0
"GNB",155211706,2021,1552117,6,1,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
"GNB",155211707,2021,1552117,7,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,4,0,1,0,0,1,1,0,0
"GNB",155211708,2021,1552117,8,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5,9,2,12,0,0,1,1,1,1,0,0
"GNB",155211801,2021,1552118,1,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,0,4,2,0,0,0,0,1,0,0,0
"GNB",155211802,2021,1552118,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"GNB",155211806,2021,1552118,6,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0
"GNB",155211807,2021,1552118,7,1,4,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
"GNB",155211901,2021,1552119,1,1,2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,5,0,0,1,0,0,0
"GNB",155211902,2021,1552119,2,1,4,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0
"GNB",155211903,2021,1552119,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,0,0,0,0,0
"GNB",155211904,2021,1552119,4,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,,0,3,0,0,7,0,0,0,0,0,0
"GNB",155211907,2021,1552119,7,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,9,0,9,0,0,1,0,0,0
"GNB",155211909,2021,1552119,9,1,2,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,1,0,0,0
"GNB",155221101,2021,1552211,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293000005185604,2,0,2,0,1,0,1,0,0,0,0
"GNB",155221102,2021,1552211,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.024299999699,10,8,1,0,39,0,0,1,0,0,0
"GNB",155221103,2021,1552211,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53319999948144,1,6,1,0,16,0,0,0,0,0,0
"GNB",155221104,2021,1552211,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242999996989965,0,0,4,0,0,0,0,1,0,0,0
"GNB",155221105,2021,1552211,5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0262000001966953,10,6,0,0,10,0,1,0,0,0,0
"GNB",155221106,2021,1552211,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53480000048876,0,0,0,0,4,1,1,0,0,0,0
"GNB",155221107,2021,1552211,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04270000010729,0,0,0,0,0,0,0,0,0,0,0
"GNB",155221108,2021,1552211,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046900000423193,0,0,0,0,2,0,0,0,1,0,0
"GNB",155221301,2021,1552213,1,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0
"GNB",155221302,2021,1552213,2,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0758000016212463,0,0,0,0,20,0,1,1,1,0,0
"GNB",155221303,2021,1552213,3,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0
"GNB",155221304,2021,1552213,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0223999992012978,3,0,1,0,4,1,0,0,0,0,0
"GNB",155221305,2021,1552213,5,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771000012755394,0,0,0,0,3,0,0,1,0,0,0
"GNB",155221307,2021,1552213,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293000005185604,6,5,0,0,0,0,0,1,0,0,0
"GNB",155221308,2021,1552213,8,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.90000009536743,3,4,2,0,20,0,0,0,0,0,0
"GNB",155221309,2021,1552213,9,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,2,2,0,2,0,0,0,0,0,0
"GNB",155223010,2021,155223,10,1,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,25,1,0,0,0,0,0
"GNB",155223013,2021,155223,13,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,1,0,0,0
"GNB",155223014,2021,155223,14,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,4,0,0,0,0,0,1,0,0,0
"GNB",155225010,2021,155225,10,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0803999975323677,0,0,0,0,0,0,1,1,1,0,0
"GNB",155225013,2021,155225,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614999998360872,1,0,1,0,9,0,0,0,0,0,0
"GNB",155225014,2021,155225,14,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.132800001651049,10,0,7,0,10,0,1,0,1,0,0
"GNB",155225015,2021,155225,15,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13739999756217,8,0,14,0,2,1,1,0,1,0,0
"GNB",155311401,2021,1553114,1,1,4,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"GNB",155311402,2021,1553114,2,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,0,2,0,48,0,0,0,0,0,0
"GNB",155311403,2021,1553114,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,0,0,0
"GNB",155311404,2021,1553114,4,1,3,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,,0,0,0,0,0,0,0,1,0,0,0
"GNB",155311405,2021,1553114,5,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9,0,0,0,0,0,0
"GNB",155311406,2021,1553114,6,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0
"GNB",155311407,2021,1553114,7,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00400000018998981,9,4,12,0,30,0,1,1,0,0,0
"GNB",155311408,2021,1553114,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0
"GNB",155311409,2021,1553114,9,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,1,0,0,0,0,0
"GNB",155321001,2021,1553210,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149999996647239,0,0,0,0,1,0,0,1,0,0,0
"GNB",155321002,2021,1553210,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0,1,0,0,0
"GNB",155321003,2021,1553210,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55373597145081,0,0,0,0,32,1,0,0,0,0,0
"GNB",155321004,2021,1553210,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,19,0,15,0,0,1,0,0,0
"GNB",155321005,2021,1553210,5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,0,6,0,0,0,0,0,0
"GNB",155321006,2021,1553210,6,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.008500000461936,0,0,0,0,0,0,0,0,0,0,0
"GNB",155321007,2021,1553210,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,1,0,1,0,0,0
"GNB",155321008,2021,1553210,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9,1,0,1,0,0,0
"GNB",155321009,2021,1553210,9,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,0,1,0,0,0
"GNB",155322010,2021,155322,10,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"GNB",155322011,2021,155322,11,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00600000005215406,0,5,0,0,3,0,0,0,0,0,0
"GNB",155322013,2021,155322,13,1,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,3,0,15,0,0,1,0,0,0
"GNB",155323010,2021,155323,10,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,14,0,0,0,0,0,0
"GNB",155323011,2021,155323,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0
"GNB",155323012,2021,155323,12,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470549985766411,0,0,0,0,6,0,0,0,0,0,0
"GNB",155323060,2021,155323,60,1,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,2,5,3,0,0,4,0,0,0,0,0,0
"GNB",155325010,2021,155325,10,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,3,0,4,0,0,0,1,0,0
"GNB",155325013,2021,155325,13,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00410000002011657,0,0,0,0,0,1,0,0,0,0,0
"GNB",155325014,2021,155325,14,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,8,0,15,0,0,0,0,0,0
"GNB",155424010,2021,155424,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499999988824129,3,2,4,0,3,1,1,0,0,0,0
"GNB",155424014,2021,155424,14,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0299999993294477,0,0,0,0,0,0,0,1,1,0,0
"GNB",155424081,2021,155424,81,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0
"GNB",155424099,2021,155424,99,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,29,1,0,1,0,0,0
"GNB",155426010,2021,155426,10,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,4,0,5,1,0,1,0,0,0
"GNB",155426011,2021,155426,11,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
"GNB",155426012,2021,155426,12,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"GNB",155428010,2021,155428,10,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,2,0,0,0,1,0,0
"GNB",155428011,2021,155428,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0
"GNB",155428012,2021,155428,12,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"GNB",155428094,2021,155428,94,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,1,0,1,1,0,0
"GNB",166117001,2021,1661170,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"GNB",166117002,2021,1661170,2,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0900000035762787,0,0,0,0,4,0,0,0,0,0,0
"GNB",166117003,2021,1661170,3,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0
"GNB",166117004,2021,1661170,4,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,0,2,0,0,6,1,0,0,1,0,0
"GNB",166117005,2021,1661170,5,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,4,0,0,17,1,1,1,0,0,0
"GNB",166117006,2021,1661170,6,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,8,0,0,0,0,0,0
"GNB",166117007,2021,1661170,7,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0.0799999982118607,0,0,0,0,0,0,0,0,0,0,0
"GNB",166117009,2021,1661170,9,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,,0,0,15,0,2,1,0,0,0,0,0
"GNB",166117301,2021,1661173,1,1,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"GNB",166117302,2021,1661173,2,1,2,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"GNB",166117304,2021,1661173,4,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"GNB",166117305,2021,1661173,5,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"GNB",166117307,2021,1661173,7,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"GNB",166117308,2021,1661173,8,1,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"GNB",166117309,2021,1661173,9,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0.0299999993294477,0,0,0,0,0,1,0,0,0,0,0
"GNB",166117701,2021,1661177,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,,0,0,0,0,2,1,0,0,0,0,0
"GNB",166117702,2021,1661177,2,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0199999995529652,0,0,0,0,0,1,0,1,1,0,0
"GNB",166117703,2021,1661177,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.00600000005215406,0,3,0,0,16,1,0,0,1,0,0
"GNB",166117704,2021,1661177,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.00849999999627471,0,0,0,0,0,1,0,0,0,0,0
"GNB",166117705,2021,1661177,5,1,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"GNB",166117706,2021,1661177,6,1,2,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,2.00699999998324,0,8,0,0,15,0,1,0,0,0,0
"GNB",166117707,2021,1661177,7,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,,0,0,0,0,18,0,0,0,0,0,0
"GNB",166117708,2021,1661177,8,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
