"country","hhid","year","grappe","menage","vague","logem","mur","toit","sol","eauboi_ss","eauboi_sp","elec_ac","elec_ur","elec_ua","ordure","toilet","eva_toi","eva_eau","tv","fer","frigo","cuisin","ordin","decod","car","superf","grosrum","petitrum","porc","lapin","volail","sh_id_demo","sh_co_natu","sh_co_eco","sh_id_eco","sh_co_vio","sh_co_oth"
"SEN",9501,2021,95,1,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",9502,2021,95,2,1,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,8,0,0,250,0,0,0,0,0,0
"SEN",9503,2021,95,3,1,2,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,8,0,0,15,0,0,0,1,0,0
"SEN",9504,2021,95,4,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,5,0,0,0,0,0,0
"SEN",9505,2021,95,5,1,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,10,0,0,0,0,0,0
"SEN",9506,2021,95,6,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",9507,2021,95,7,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7,0,0,0,0,0,0
"SEN",9508,2021,95,8,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
"SEN",9509,2021,95,9,1,2,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,32,1,0,0,0,0,0
"SEN",9510,2021,95,10,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",9511,2021,95,11,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",9512,2021,95,12,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1
"SEN",9601,2021,96,1,2,2,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1.30630001425743,0,6,0,0,0,1,0,0,0,0,0
"SEN",9602,2021,96,2,2,2,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0.273500002920628,0,6,0,0,0,1,0,0,0,0,0
"SEN",9603,2021,96,3,2,2,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0.616299979388714,0,5,0,0,7,0,0,0,0,0,0
"SEN",9604,2021,96,4,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.120800003409386,0,3,0,0,0,0,1,0,0,0,0
"SEN",9606,2021,96,6,2,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1.42049996554852,0,0,0,0,0,1,0,0,1,0,0
"SEN",9607,2021,96,7,2,2,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1.09500002861023,0,0,0,0,0,0,0,0,0,0,0
"SEN",9608,2021,96,8,2,2,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,2.15660002827644,5,12,0,0,0,0,0,0,0,1,0
"SEN",9609,2021,96,9,2,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,20,0,0,0,0,1,0,0,0,1,0
"SEN",9610,2021,96,10,2,2,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0.0993999987840652,0,2,0,0,30,0,0,0,0,0,0
"SEN",9611,2021,96,11,2,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,,2,3,0,0,0,0,0,0,0,0,0
"SEN",9612,2021,96,12,2,2,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.86319999396801,3,5,0,0,5,0,0,0,0,0,0
"SEN",9613,2021,96,13,2,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0432000011205673,0,0,0,0,4,0,0,0,0,0,0
"SEN",9701,2021,97,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",9702,2021,97,2,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.487399995326996,0,9,0,0,0,0,0,0,0,0,0
"SEN",9703,2021,97,3,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",9704,2021,97,4,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1.82340002059937,0,6,0,0,0,0,0,1,1,0,0
"SEN",9705,2021,97,5,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,,0,8,0,0,0,0,0,0,0,0,0
"SEN",9706,2021,97,6,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.630800008773804,0,15,0,0,0,0,1,1,0,0,0
"SEN",9707,2021,97,7,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",9708,2021,97,8,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0.563399970531464,0,0,0,0,4,1,0,0,1,0,0
"SEN",9709,2021,97,9,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0
"SEN",9710,2021,97,10,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.324099987745285,0,0,0,0,12,0,0,0,0,0,0
"SEN",9711,2021,97,11,1,4,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,45,0,0,0,0,0,1,0,0,0,0
"SEN",9713,2021,97,13,1,2,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.233499996364117,0,2,0,0,0,0,0,0,1,0,1
"SEN",9801,2021,98,1,2,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,1,0,0,0,0
"SEN",9802,2021,98,2,2,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.959999978542328,0,0,0,0,3,0,0,0,0,0,0
"SEN",9803,2021,98,3,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0.162500001490116,0,0,0,0,0,0,0,0,0,0,0
"SEN",9804,2021,98,4,2,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,,0,0,0,0,0,1,0,0,1,0,0
"SEN",9805,2021,98,5,2,3,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",9806,2021,98,6,2,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0590000012889504,0,0,0,0,0,0,0,0,0,0,0
"SEN",9807,2021,98,7,2,4,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,,0,0,0,0,0,1,1,0,1,0,0
"SEN",9809,2021,98,9,2,3,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,,0,5,0,0,10,0,0,0,0,0,0
"SEN",9810,2021,98,10,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,0,0,0,1,1,0
"SEN",9812,2021,98,12,2,3,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0
"SEN",9813,2021,98,13,2,2,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,17,0,0,0,0,0,0
"SEN",9814,2021,98,14,2,3,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",9901,2021,99,1,1,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",9902,2021,99,2,1,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.43630000948906,0,0,0,0,0,1,1,0,0,0,0
"SEN",9903,2021,99,3,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,,0,0,0,0,16,1,0,0,0,0,0
"SEN",9905,2021,99,5,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",9906,2021,99,6,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0406000018119812,0,0,0,0,0,0,0,0,0,0,0
"SEN",9907,2021,99,7,1,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.556299984455109,0,0,0,0,0,0,0,1,0,0,0
"SEN",9908,2021,99,8,1,2,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.984400007408112,0,0,0,0,15,1,1,1,0,0,0
"SEN",9909,2021,99,9,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07749999174848,0,0,10,0,15,0,1,1,0,0,0
"SEN",9910,2021,99,10,1,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.167099997401237,0,0,0,0,9,0,0,1,0,0,0
"SEN",9911,2021,99,11,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0.519500017166138,0,0,0,0,0,1,1,0,0,0,0
"SEN",9912,2021,99,12,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1.09700000286102,0,0,0,0,22,0,0,0,0,0,0
"SEN",9913,2021,99,13,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.256000004708767,0,0,5,0,10,1,1,1,0,0,0
"SEN",10001,2021,100,1,2,2,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0206000003963709,0,0,0,0,5,0,0,0,0,0,0
"SEN",10002,2021,100,2,2,2,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,,0,3,0,0,0,0,0,0,0,0,0
"SEN",10003,2021,100,3,2,2,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",10004,2021,100,4,2,2,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0575000010430813,0,0,0,0,0,1,0,0,0,0,0
"SEN",10005,2021,100,5,2,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,,0,5,0,0,0,0,1,0,0,0,0
"SEN",10006,2021,100,6,2,2,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.23589999973774,0,0,0,0,5,0,0,0,0,0,0
"SEN",10007,2021,100,7,2,2,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1.38189995288849,0,0,0,0,0,0,0,0,0,0,0
"SEN",10008,2021,100,8,2,2,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10009,2021,100,9,2,2,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0.024100000038743,0,0,0,0,10,0,0,0,0,0,0
"SEN",10010,2021,100,10,2,2,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1.43500001728535,0,1,0,0,30,0,0,0,0,0,0
"SEN",10011,2021,100,11,2,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0
"SEN",10012,2021,100,12,2,2,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0.141399994492531,0,2,0,0,15,0,0,0,0,0,0
"SEN",10101,2021,101,1,1,4,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",10102,2021,101,2,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10103,2021,101,3,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10105,2021,101,5,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.622000005096197,0,9,13,0,81,1,1,1,0,1,0
"SEN",10106,2021,101,6,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,2.3199999332428,0,0,0,0,0,1,0,0,0,0,0
"SEN",10108,2021,101,8,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.317999996244907,0,0,6,0,0,0,1,1,0,0,0
"SEN",10109,2021,101,9,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0.449999988079071,0,22,0,0,60,0,0,0,0,0,0
"SEN",10110,2021,101,10,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10111,2021,101,11,1,3,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0
"SEN",10113,2021,101,13,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10114,2021,101,14,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,1,0,0,0,0,0
"SEN",10115,2021,101,15,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",10201,2021,102,1,2,2,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10202,2021,102,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.610860226675868,0,0,16,0,0,0,0,0,0,0,0
"SEN",10203,2021,102,3,2,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.200800001621246,0,0,0,0,0,0,0,1,0,0,0
"SEN",10204,2021,102,4,2,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2.56696520000696,0,0,2,0,0,0,0,0,0,0,0
"SEN",10205,2021,102,5,2,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.290800005197525,0,0,0,0,0,1,0,1,0,0,0
"SEN",10206,2021,102,6,2,2,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.106739364564419,0,0,0,0,0,0,0,1,0,0,0
"SEN",10207,2021,102,7,2,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.190200001001358,0,0,0,0,0,0,0,1,0,0,0
"SEN",10208,2021,102,8,2,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10209,2021,102,9,2,2,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0.227024484425783,0,0,0,0,21,0,0,0,0,0,0
"SEN",10210,2021,102,10,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0,0,0,0,0,0,0,0,0,0,0
"SEN",10211,2021,102,11,2,2,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0.912824094295502,0,0,0,0,0,0,0,0,0,0,0
"SEN",10212,2021,102,12,2,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.240000002086163,0,0,7,0,0,0,0,0,0,0,0
"SEN",10301,2021,103,1,1,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.218999993056059,4,0,3,0,3,0,0,0,0,0,0
"SEN",10302,2021,103,2,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,1,0,1,0,0,0
"SEN",10303,2021,103,3,1,2,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1,0,0,0
"SEN",10304,2021,103,4,1,4,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.650000005960464,0,0,0,0,8,0,0,0,0,0,0
"SEN",10305,2021,103,5,1,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.388000011444092,3,0,6,0,70,0,1,1,1,0,0
"SEN",10306,2021,103,6,1,2,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10308,2021,103,8,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.953628718852997,0,0,0,0,0,0,0,0,0,0,0
"SEN",10309,2021,103,9,1,2,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0
"SEN",10310,2021,103,10,1,2,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.10728952288628,0,0,0,0,19,0,0,0,0,0,0
"SEN",10311,2021,103,11,1,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.028999999165535,0,0,0,0,13,0,0,0,0,0,0
"SEN",10312,2021,103,12,1,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,12,0,8,0,0,0,0,0,0
"SEN",10313,2021,103,13,1,2,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10401,2021,104,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
"SEN",10402,2021,104,2,1,3,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,,0,0,0,0,0,1,0,1,0,0,0
"SEN",10403,2021,104,3,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",10405,2021,104,5,1,3,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",10406,2021,104,6,1,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",10407,2021,104,7,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,,0,3,0,0,0,0,0,0,0,0,0
"SEN",10408,2021,104,8,1,3,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,,0,2,0,0,0,0,0,0,0,0,0
"SEN",10409,2021,104,9,1,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",10410,2021,104,10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,,0,2,0,0,0,1,1,0,0,0,0
"SEN",10411,2021,104,11,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,,0,8,0,0,0,0,0,0,0,0,0
"SEN",10413,2021,104,13,1,3,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"SEN",10414,2021,104,14,1,2,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,,0,5,0,0,0,1,0,1,0,0,0
"SEN",10501,2021,105,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10502,2021,105,2,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.540600001811981,0,0,0,0,2,0,0,0,0,0,0
"SEN",10503,2021,105,3,2,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,,0,3,0,0,20,1,1,0,0,0,0
"SEN",10504,2021,105,4,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,,0,5,0,0,2,0,0,0,0,0,0
"SEN",10507,2021,105,7,2,3,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,,0,1,0,0,10,0,0,0,0,0,0
"SEN",10508,2021,105,8,2,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0
"SEN",10509,2021,105,9,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10510,2021,105,10,2,3,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0.0483999997377396,0,0,0,0,25,0,0,0,0,0,0
"SEN",10511,2021,105,11,2,3,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10512,2021,105,12,2,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0.538600027561188,0,9,0,0,20,0,0,0,0,0,0
"SEN",10513,2021,105,13,2,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0.00419999985024333,0,0,0,0,0,0,1,0,0,0,0
"SEN",10514,2021,105,14,2,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",10601,2021,106,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10602,2021,106,2,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0
"SEN",10603,2021,106,3,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",10604,2021,106,4,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.196199998259544,0,0,0,0,10,0,0,0,0,0,0
"SEN",10605,2021,106,5,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10606,2021,106,6,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,,0,0,0,0,0,1,1,0,0,0,0
"SEN",10607,2021,106,7,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,,0,0,0,0,10,1,0,0,0,0,0
"SEN",10608,2021,106,8,1,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
"SEN",10609,2021,106,9,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0.430099993944168,0,0,0,0,0,0,0,0,0,0,0
"SEN",10610,2021,106,10,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10611,2021,106,11,1,4,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,,0,0,0,0,0,1,1,0,1,0,0
"SEN",10612,2021,106,12,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,,0,0,5,0,0,0,0,0,0,0,0
"SEN",10701,2021,107,1,2,3,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,15,0,1,0,0,0,0
"SEN",10702,2021,107,2,2,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,,0,5,0,0,0,0,0,0,0,0,0
"SEN",10703,2021,107,3,2,4,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10704,2021,107,4,2,3,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10705,2021,107,5,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.39640000462532,0,0,10,0,51,0,0,0,0,0,0
"SEN",10706,2021,107,6,2,2,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0.0171999995363876,0,1,0,0,10,0,0,0,0,0,0
"SEN",10707,2021,107,7,2,2,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,1,0,0
"SEN",10708,2021,107,8,2,2,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10709,2021,107,9,2,3,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",10710,2021,107,10,2,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,,0,3,0,0,15,0,0,0,0,0,0
"SEN",10711,2021,107,11,2,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,,0,3,0,0,0,0,0,0,0,0,0
"SEN",10712,2021,107,12,2,2,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00617108773440123,0,0,3,0,0,0,0,0,0,0,0
"SEN",10801,2021,108,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0.172999992966652,0,10,0,0,7,0,1,0,0,0,0
"SEN",10802,2021,108,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,0,7,0,0,0,0,1,0,1,0,0
"SEN",10803,2021,108,3,1,3,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,,0,3,0,0,50,0,0,0,1,0,0
"SEN",10805,2021,108,5,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,,0,13,10,0,9,0,1,0,1,0,0
"SEN",10806,2021,108,6,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
"SEN",10807,2021,108,7,1,3,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,10,1,0,0,0,0,0
"SEN",10808,2021,108,8,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
"SEN",10809,2021,108,9,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",10810,2021,108,10,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
"SEN",10811,2021,108,11,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
